Fecha,FONDO A,FONDO B,FONDO C,FONDO D,FONDO E
28-09-2018,0.002147250540307004,0.0015185755152118546,0.0006064705018554033,-0.0004937066971164019,-0.0005565299266876773
01-10-2018,0.003565722760852368,0.002445438194591266,0.001144833262868383,-0.00010096274740438883,-0.0009918647366646883
02-10-2018,0.004509614096984385,0.0034341228336779964,0.0019325607234079775,0.00031385391965650823,-0.0007743019804826751
03-10-2018,-0.0010480709630777641,-0.0010371057273419581,-0.001380165559127001,-0.001703467067796053,-0.0008463080242670138
04-10-2018,-0.0021001452998164823,-0.0017088226513450812,-0.001278965490745508,-0.0010294775476763034,-0.00019112204264065338
05-10-2018,-0.0013337219056156876,-0.0005481745106546001,-0.0002936894942962083,0.0006577421458072218,0.001238626103962824
08-10-2018,0.003288686333195436,0.0029325569733186364,0.0023310134329171,0.0013903819237494075,0.0009516007416351656
09-10-2018,-0.007720655845295059,-0.005449921208045375,-0.004322719251192701,-0.0032655696552616213,-0.0005405968515310562
10-10-2018,-0.0001007842684585872,-0.0001922059037790978,0.00019022854239377686,0.0004014842474568035,0.0004437589637168877
11-10-2018,0.010465278319288849,0.0076864052097474975,0.00475220442561293,0.0036415374108505804,0.0020991732998468485
12-10-2018,0.015912260871505927,0.012792408966299218,0.009748138762933761,0.006025610140076122,0.0034217864796244487
15-10-2018,0.0,0.0,0.0,0.0,0.0
16-10-2018,-0.0005112783371910777,-0.001276848158023762,-0.00016579518546303612,0.0004715904093347341,0.000219920376043206
17-10-2018,0.00011334678212072605,0.00080173581592774,0.0013813648572240538,0.0006930619916914932,0.0009210535657039513
18-10-2018,-0.0009718352036677234,-0.00034149284652811496,-0.0006721500770194783,-0.0003161476656185215,0.0009220583021396229
19-10-2018,0.00511868165340921,0.003723063880962518,0.0017477627534636454,0.0008077355123323946,-0.00037044980980484483
22-10-2018,-0.0011045061209148733,-0.0010281443395638967,-0.001021244378836511,-0.0013144645774166835,-0.0014487412477246458
23-10-2018,-0.006168181014434697,-0.005031110828141999,-0.004140056890108316,-0.0024855641296738008,-0.0008597024983971788
24-10-2018,0.005556585071997006,0.0037192874811208107,0.0017435172864248096,-9.364140926395278e-06,-0.0012925869914269224
25-10-2018,0.006015533886220836,0.0036955296580936593,0.0013795087460788365,0.0010583799570139652,0.00021066424653797837
26-10-2018,6.47887517949846e-05,0.00021873143549187043,0.0013448906900121013,0.0004358249462370288,-7.580703686713767e-05
29-10-2018,0.0025922392411257622,0.0015500766315504166,0.0001893820717481555,-0.0005308535292255003,-0.0003385036281193519
30-10-2018,0.005187329270132108,0.004302231520857342,0.0031292631818822737,0.002244956749124598,0.0010521544552092312
31-10-2018,-0.0034871687724411684,-0.002019777599877566,-5.257546771464151e-05,-0.0003008926883591666,0.00048613858203185864
01-11-2018,0.0,0.0,0.0,0.0,0.0
02-11-2018,0.0,0.0,0.0,0.0,0.0
05-11-2018,-0.032355855988767994,-0.025045338830082316,-0.017811734448929195,-0.009365182680778256,-0.0027315959085953403
06-11-2018,0.011496418102885441,0.007588758420617013,0.004208204806791318,0.0009147592702778568,-0.0020217225632467085
07-11-2018,0.0024603003717233586,0.0016675674018115706,0.000749685722639941,-0.0001130260972680813,-0.0006689352860011881
08-11-2018,-0.0029343215250911122,-0.0019941890030225097,-0.0005322534994021597,-0.00022729790088086595,-7.99581624744128e-05
09-11-2018,0.003531401427430512,0.002034651068958593,0.0012813211825261142,0.0010344944241377418,0.00019357766785465917
12-11-2018,0.004608255777938862,0.004086944641103505,0.0029715045449012194,0.001638880679680235,0.0008520944825238983
13-11-2018,0.003647407169104988,0.002849420595990844,0.001428400150606656,0.0006004585880901471,-0.0001237586189375495
14-11-2018,-0.0020344915868193347,-0.001212303220963405,-0.00020576272705854118,0.0007368189248945019,0.0005000727187675952
15-11-2018,0.002357049112374248,0.00159192829926654,0.0008763002087763075,0.00028269335067539577,0.00010805226679531124
16-11-2018,0.0020263269876909435,0.001664337371496094,0.0011949817996482967,0.0006998243952208281,-9.259486129878697e-05
19-11-2018,0.0031460413228749976,0.0018092975157171258,0.0009947741835988851,3.548801505582686e-05,-0.0009001501475970253
20-11-2018,0.004171314536871167,0.0029605646060635224,0.001211756965629161,0.0006176931520153981,0.00026118567167426134
21-11-2018,0.01278605189223057,0.008748267354173299,0.00537233155347783,0.002112849803583422,-0.0006229641712933446
22-11-2018,-0.00023156565715055376,-0.00019995423336393364,0.00017703066420823114,2.749840388115551e-05,-0.00022243728529603793
23-11-2018,0.00046191216931666033,0.0005516374132264821,0.00024425001531594036,0.00013944472228351762,0.0004952645065292373
26-11-2018,-0.0031086357785718387,-0.0024550315407811905,-0.0018769038731897814,-0.0007342120488310614,-8.168613150839558e-05
27-11-2018,-0.006574726128731143,-0.004252808780344457,-0.002022497567615552,-0.00021498649951427854,0.00012168234191139892
28-11-2018,-0.0007026156845325043,-0.0005093334215995625,-0.0007857398238376044,-0.0012686103700297073,-0.0009981914687543737
29-11-2018,-0.0040593423883144185,-0.002267053598658214,-0.0011508001249131373,-0.0007587169302720021,-0.00016120389883005442
30-11-2018,-0.0009494759661530793,-0.0012250659791854662,-0.0017215420573840573,-0.0015562941171166022,-0.0012404773921032737
03-12-2018,-0.0011323735757619703,-0.0011228043207687569,-0.0008341971673068678,-0.0010938866738778872,-0.0007664550859029827
04-12-2018,-0.006940273008236418,-0.0051959251215268065,-0.0038115456140134173,-0.002119979504207092,-0.0013683633350878332
05-12-2018,0.006052557448367885,0.0032634365165625664,0.0011479657091945047,0.0004961659640419952,0.0004596043040144499
06-12-2018,0.0011964858789015854,0.001485036985410362,0.0008664823926248054,0.0003559781066077367,-5.367496243464208e-05
07-12-2018,0.005912285253517491,0.004526283023858671,0.002615581056191925,0.0005123425157071865,-0.0008920588680138679
10-12-2018,0.006250365487338513,0.0037011382082340967,0.0014743259302247504,0.0004627480660583548,-0.0005576128661495913
11-12-2018,0.008717076408552096,0.007026096330652381,0.005072385010548495,0.0026136067605972836,0.0007895054417626076
12-12-2018,-0.005307945258373136,-0.00416158309505598,-0.002608213437060945,-0.001604401539838005,-0.0008480137247322954
13-12-2018,-0.008480198896344299,-0.006458676512807109,-0.004343401267370014,-0.0021671198824112243,-0.0005865828067012401
14-12-2018,-0.005766770770847484,-0.004680187596791299,-0.0034636882360515923,-0.0014739020759411067,-6.445740447526923e-06
17-12-2018,0.002582735238694925,0.0018833049097287866,0.0010664076257430343,0.000790455397038398,0.0004545265185327793
18-12-2018,0.007038920603740218,0.005431025312744067,0.00307780280860177,0.001737473607399396,0.0004810007118850681
19-12-2018,-0.001069777449392854,-0.0010054979947635482,-0.001192391095026496,-0.0011054301397948648,-0.0009267794297415151
20-12-2018,0.001848470778577839,0.0009855937507633008,-0.0003494088477138575,-0.0006095690972150454,-0.0011129649744307506
21-12-2018,0.00722044629800387,0.005051224045618387,0.002620968683233856,0.0007294069339546182,-0.00039896068436801567
24-12-2018,0.0031419658951311784,0.001848264865218024,0.00047175866670117335,-0.00022327879051884595,-0.0008003533929831625
25-12-2018,0.0,0.0,0.0,0.0,0.0
26-12-2018,0.003487901699007405,0.002236050770169736,0.001016617836967279,0.000759672850209135,0.00043203468098683385
27-12-2018,-0.0065772845007139565,-0.004583200792985362,-0.0027611596156546154,-0.002754759445559533,-0.0024580077431893463
28-12-2018,-0.004799941376396257,-0.003357659232745218,-0.0027035116598648126,-0.0022051382294922886,-0.0014345876051920347
31-12-2018,-0.006186059830579733,-0.004868512682035247,-0.003816238109514715,-0.0023486935711072524,-0.0009532170957477228
01-01-2019,0.0,0.0,0.0,0.0,0.0
02-01-2019,-0.002022301996475189,-0.001814271987020904,-0.001165285128747409,-0.0009218657300008025,-0.0007599397686431002
03-01-2019,-0.001942780482882081,-0.0014489415565377276,-0.0018100727838438388,-0.0026329995232323407,-0.0015283395288327585
04-01-2019,0.0032753050017742414,0.0016114396167481457,-0.0006922636223745586,-0.0015865113351617366,-0.0014426317121184818
07-01-2019,-0.004437204922841977,-0.0031383296039832523,-0.0018401304488640986,-0.001913933246427852,-0.001633441039652506
08-01-2019,2.5872321101516323e-05,0.0004118057245452938,0.000798062346039823,0.0016215629193935025,0.00171621600274898
09-01-2019,-0.004497240543408303,-0.0037556218624890127,-0.0031341540672638886,-0.003072491125006292,-0.0021909974901573653
10-01-2019,-0.009175623168252446,-0.006631749274018649,-0.0036915453966928184,-0.0010471468421843772,0.0010215444859489624
11-01-2019,-0.0016740843239299924,-0.001599403751005613,-0.0006928453752733566,-2.84487332491061e-06,0.00027736330248638244
14-01-2019,0.00015560484860492905,-0.00028230105345991097,-0.0004643939865141512,6.132461809172965e-05,-0.00015174000290107565
15-01-2019,0.0038649786101549156,0.0027695581340396215,0.0014834733154137076,0.0002190923672779841,-0.0004305127734463421
16-01-2019,-0.00377986810004406,-0.00334096025933298,-0.0021423767390671236,-0.0012813099108365746,-0.0007281730902420983
17-01-2019,-0.00268417002157632,-0.002218330455897736,-0.0015155902596374986,-0.0005915973774798412,-0.00012153794923772187
18-01-2019,-0.0010900917422330609,-0.00041375269144651537,0.0003517858013718805,0.0009683943330725656,0.0012447199763081303
21-01-2019,-0.005489089709906552,-0.003953065886376763,-0.0019984001369838826,-0.0006596961437022312,0.00033673025531414145
22-01-2019,-0.002660920254125059,-0.0016709492313603603,-0.0002858050706305183,0.001122911892978415,0.0016713675067697314
23-01-2019,0.007652957705277411,0.005683960842571892,0.003393379542868345,0.001980406022957167,0.0005136827837471822
24-01-2019,-0.0008963857540994632,-0.0006017244486129286,-0.0009780471964425663,-0.0015900133446104306,-0.0011617205166278355
25-01-2019,-0.0025051227962033223,-0.002291011031814008,-0.0022393428599241727,-0.002003452621311284,-0.001238067212668866
28-01-2019,-0.002440569977724221,-0.0025046912162304843,-0.0026332496229316783,-0.002304544266841313,-0.001981904595366946
29-01-2019,-0.0005585409713542984,-0.0006690782730172013,-0.0011064355488557627,-0.00043245544085394774,-0.00013946759592955332
30-01-2019,0.0012570949000794255,0.0009868592778404424,0.00046315965717327743,-0.0004275504241926203,-0.0006869082346997687
31-01-2019,1.8138028435917563e-05,0.0001510015137949999,0.0005969462005837018,-5.598644500433421e-05,-0.000157961510071377
01-02-2019,0.001185567705426456,0.00010695080837329061,-0.0009513430462006209,-0.0017274333815443257,-0.0019896296171494467
04-02-2019,0.0009685777703230784,-0.00027810204535891076,-0.0010201826509156767,-0.001400307116598288,-0.0011283263676140558
05-02-2019,-0.00022350677306283507,-0.00031025447696925385,-0.0006933201452263651,-0.0010557573359475912,-0.001197557006536404
06-02-2019,-0.001504790729859182,-0.0012172552173103587,-0.0014767093950011692,-0.001285208821419808,-0.0007553283304092581
07-02-2019,0.001633730848404801,0.0011605870909542507,0.0005999627895376292,0.0007319220821944088,0.00010552495400213371
08-02-2019,0.004430891001289421,0.003132840456988306,0.002324277098051413,0.0016378901325462163,0.0005137840912836818
11-02-2019,0.003377686137581865,0.0026633731740838204,0.0015859531818081718,0.0002502431102912251,-0.0007063098331647241
12-02-2019,-0.004756812393598417,-0.004106877159890132,-0.00374338179155786,-0.0030166152666038504,-0.0021611490672898883
13-02-2019,-0.005324567155037751,-0.003364027024107415,-0.0016302282539889072,-0.0005292312875137307,0.000724773911741375
14-02-2019,-0.0031552906980974365,-0.0024095693850272326,-0.0015888386999395542,-0.0004692903896909898,8.236659059443149e-05
15-02-2019,-0.005161862978658776,-0.003794302000427527,-0.0033175616040776582,-0.002770008833446979,-0.0013179527048273524
18-02-2019,0.0013110268559028938,0.0015231454612451524,0.0018950216536435338,0.0012333907227126501,0.0006323224168961332
19-02-2019,0.001312016902540756,0.0006713789801979747,0.0001537181866067471,0.0003378347321552245,0.0002985061868304502
20-02-2019,0.0009461191843149906,0.0006242661836450621,-0.00021614349407645747,-0.0008863001108153203,-0.0012478153591262322
21-02-2019,0.00012439555362927826,-0.0005142398466472273,-8.61635012324877e-05,0.00033640216182032653,2.1759609588327366e-05
22-02-2019,0.0007403516105288144,0.0003907981641353607,0.0003859426780684898,0.0003040752183884106,-3.406483438705438e-05
25-02-2019,-0.002522608070359892,-0.0020964471777449563,-0.0013690849183896471,-0.000781053095658324,-0.0004185875746312032
26-02-2019,-0.0021710659978698074,-0.0023272276441692885,-0.001741535777667973,-0.0008483335646457526,-0.0002327728946476222
27-02-2019,0.0013021712065151246,0.0010735959786379314,0.0005391200199745003,0.00024324205335882358,0.00031407619560648375
28-02-2019,0.003577042670789351,0.003225049556071503,0.0031559964820801886,0.0018965750581520734,0.0014037487690209747
01-03-2019,0.0029483507744577017,0.002263899909037854,0.001870483956486163,0.0008682676826680421,0.00012334062000095186
04-03-2019,-0.006871280890792212,-0.004932536309868679,-0.0027919058924786187,-0.0006379270803107385,0.00039205677556342696
05-03-2019,-0.0017269165935533035,-0.0010137771493403806,-0.0002529710712608675,0.0005701494751610239,0.00118341349233448
06-03-2019,0.002590399182485538,0.0012845045870877316,0.0009140355904957858,-4.965901590906324e-05,-0.0007791741299265506
07-03-2019,0.0006920053211391505,0.00021535525704654518,-0.00045769677162440934,-0.0003050833561659331,-0.0006739921224909233
08-03-2019,0.0025557026425453732,0.001542157332754285,5.477465497646812e-05,-0.0009196829162336827,-0.0015370279625630781
11-03-2019,-0.003649494079920575,-0.0027361548804170272,-0.002628351968163112,-0.0025004281137073836,-0.001852192548629971
12-03-2019,-0.008888893587518138,-0.006765633763409251,-0.004661903527130957,-0.0029140431323840753,-0.0013805035170773013
13-03-2019,-0.0018869616634894085,-0.0015727345247004707,-0.0009802297071287009,-0.00033066803619268334,0.0003178332682417979
14-03-2019,-0.00045723032329815624,-0.00047038837471788636,-0.0007517829882386274,-0.0012998981810300586,-0.0012902989367717236
15-03-2019,-0.003974379259183709,-0.00308687153195693,-0.002470481994260329,-0.0015397753237478148,-0.0007180548073206851
18-03-2019,-0.003741413260071338,-0.003161823535077173,-0.0026657093786738644,-0.0020106700776806818,-0.0012783184753317484
19-03-2019,-0.0028277326225622417,-0.002513490767458407,-0.0020174633948008606,-0.0013540266002077064,-0.0006605996672519605
20-03-2019,0.0007051713690672876,0.00011694301552853935,-0.0007166139957730821,-0.0013488097853188502,-0.0014822263262540705
21-03-2019,0.001685040487850264,0.0009415362236142779,-0.00044696429341319755,-0.0012907379361072721,-0.0013686046363214884
22-03-2019,0.0015800825044808254,0.0004893101034859674,-0.0006785368427402754,-0.001954465641106668,-0.002695595996548521
25-03-2019,-0.001951335679070471,-0.002002350616448271,-0.0036923228252568265,-0.003327060265186429,-0.0027835157768201745
26-03-2019,0.003937859413330579,0.002916912541759518,0.0016306866231795098,-7.216472151221607e-05,-0.0012229106217292885
27-03-2019,-0.004725004077907918,-0.003612738944686487,-0.0026106196797750984,-0.0014901377017303215,-0.0001208659760871466
28-03-2019,-0.0009241813439729376,-0.0012503291968452746,-0.001969073682391608,-0.001582423383856712,-0.0020161142598642033
29-03-2019,0.001883574159872928,0.0010925155942395777,0.0009555595763546301,0.00038538395267460483,-0.00022397467074122327
01-04-2019,-0.004396626532403219,-0.003698084308300093,-0.002135568438220179,-0.0008196775489768807,-0.00015444114383976004
02-04-2019,-0.003462862618195497,-0.0025582957894581563,-0.0015804581520023314,-0.0007410635255115137,0.0002027365017672369
03-04-2019,0.0028641916687806167,0.0023511217904072616,0.0015677667450551718,0.0006109645480368913,-0.00017005409307079128
04-04-2019,-0.0016775029071395735,-0.0016446766964809993,-0.0006327485709793931,-0.00019679204658085036,4.1811485562252776e-05
05-04-2019,-0.00012560456098528042,-1.5848541979939025e-05,0.00025904640103644887,5.6962136187062666e-05,0.0002861022432303864
08-04-2019,-0.0012530485635703047,-0.0013417980078617466,-0.0014462193821087972,-0.0017217467941636525,-0.0014939558061980232
09-04-2019,-7.668076428912762e-05,-0.0008711523738331194,-0.0016638689104517838,-0.0022687101158660092,-0.002286934308760518
10-04-2019,-8.779698786242715e-05,-0.0013432350456574775,-0.0027225038923144825,-0.0031565022989566713,-0.0032964831950230643
11-04-2019,-0.0010948032239474922,-0.001086996706445695,-0.0013947202709794534,-0.0017765227835265078,-0.0018863434340119247
12-04-2019,0.002088945113915239,0.0017217321374848923,0.0015070052632684132,0.0011591111517374943,0.0006628533860680171
15-04-2019,0.0017930888041891577,0.0014919577703499725,0.0018096747500368352,0.0017661702304391886,0.0007252618324537393
16-04-2019,-0.0023687650887391568,-0.001805102833278602,-0.0016298441045057145,-0.0012993672028598431,-0.0004297562970971432
17-04-2019,-0.0034367348624144336,-0.0024752872020525865,-0.0012321931256291448,-0.00014846941217193816,0.0004364795560653384
18-04-2019,0.0035295405512804556,0.0021609457189728527,0.0010470447346018579,0.0003595697842266208,-0.00044393034851206815
19-04-2019,0.0,0.0,0.0,0.0,0.0
22-04-2019,-0.0010641441832098416,-0.0009613129868181047,-0.001353126915980382,-0.001931810695956463,-0.0018113778718859552
23-04-2019,-0.0006934385929247454,-0.0003061839879353175,-0.00024339074169658356,1.1773554694497068e-05,0.0002699659802382246
24-04-2019,-0.004000153933127947,-0.0025206418060789546,-0.0016273796117439706,-0.00127194967243593,-0.0003984331073029006
25-04-2019,-0.0014356207360697573,-0.0011073715829318061,-0.0006367339498497132,0.00020444064447710405,0.00010469727696012136
26-04-2019,-0.0009945278298960233,2.730866416498602e-05,0.0003003863646686618,0.0005734407794488398,0.0010967720301889754
29-04-2019,-0.00032988108966436596,-0.0003716945023121244,-0.0004590446285286824,-0.0004383302192975948,-0.0002082997456916709
30-04-2019,-0.005207304880457896,-0.003912046262510672,-0.002088295052392867,-0.00046918954399195604,0.0006990777364767295
01-05-2019,0.0,0.0,0.0,0.0,0.0
02-05-2019,-0.0008436317280081064,-0.0007557116915804257,-0.0010147641673300882,-0.0005515287733422257,-0.0003046290347292039
03-05-2019,-0.0030666934395971275,-0.0018981698814113724,-0.0008665253357091706,-0.00014370917625887967,-1.0220888736205746e-06
06-05-2019,0.0006559749275374276,0.0004852116741512634,0.0006361968993565567,-8.886640959504462e-05,-0.0008594988537514279
07-05-2019,0.005619329280737582,0.004239479779791137,0.0026082900442594404,0.0006870373503272967,-0.00018321751003803378
08-05-2019,0.00668342980691338,0.00530310648396336,0.0029218197884715593,0.0017003364040169265,0.0007431433406982601
09-05-2019,0.0018589279688555579,0.0011620583857260916,0.0010310333526556002,-3.6233185918640147e-05,-0.0004000206995824834
10-05-2019,0.001494174204650773,0.0011165267422261315,0.00030983879299763137,-4.015691390105394e-05,-0.00010534183800899483
13-05-2019,0.0027882839182943615,0.001814002430170562,0.0013645808586234933,0.0003385159114420341,-0.0005765572400782127
14-05-2019,0.0064033847396085366,0.004421342426965195,0.0015983765694193844,0.00017428525344690836,-0.0008246587709479773
15-05-2019,-0.0019000779574903726,-0.0011537062689338925,7.674372058188219e-05,3.7458682171903966e-05,0.00016755851546817354
16-05-2019,-0.0022173533088398253,-0.001937906219735631,-0.0016138485978691134,-0.0009094868065900084,-0.0005184661995406317
17-05-2019,-0.0005174675094561271,-0.0002730491776970282,0.00024314327423799326,0.00036586934525704415,-7.310847480488087e-05
20-05-2019,0.0019784173342032173,0.0014778494927384866,0.00022202510138838463,-0.00018687573859366561,-0.0003852603459694577
21-05-2019,0.0,0.0,0.0,0.0,0.0
22-05-2019,-0.002613362715566334,-0.0016362929446021059,-0.0011838532726509462,-0.001576637263790509,-0.0006967607022476582
23-05-2019,0.0005413641511243751,0.0002181909433958086,-0.0003120364659033221,-0.0006508027700809312,-0.0007013635139760104
24-05-2019,0.006164872951531808,0.004561725053335871,0.0014717407265171475,-0.0008905516318183051,-0.0019405446177164858
27-05-2019,0.0005495508414857044,-8.3509159259078e-06,-0.0003011325429402752,-0.0005114526389022937,-0.0006916843761407138
28-05-2019,-0.0018110124077350784,-0.0018172740370780802,-0.0024314900669317125,-0.002775929842710109,-0.002275886207939157
29-05-2019,-0.006199346957866085,-0.005080716563810951,-0.005419484007333254,-0.005003720437756359,-0.002986770481638345
30-05-2019,-0.0026173625646009513,-0.003053552059470712,-0.00442903473110092,-0.005237727334902709,-0.0049052063453370815
31-05-2019,-0.0021380257185156797,-0.001995808227605922,-0.0011097890388951494,0.00013390527632032418,0.000542511938268118
03-06-2019,-0.0010306304344670156,-0.001923632137488824,-0.0027944339356277964,-0.00314929516827176,-0.0027574522877874294
04-06-2019,0.001420697149792578,0.00039205162815544474,0.0001575189249817255,-0.00037584139343914234,-0.0012076189937431678
05-06-2019,0.0020226627312698174,0.001470983895685672,0.0013120376011548718,0.00011688041741080794,-0.000833662393015347
06-06-2019,0.003608669264713603,0.0022088611976868715,-0.0003251829457150837,-0.0019865882309638943,-0.0026912511386656597
07-06-2019,0.0009069394553531414,0.0006341060048373299,-6.085332831480762e-05,-0.0010068628986003773,-0.0010396219664372975
10-06-2019,-0.004234201687791073,-0.003995151060900404,-0.004421150988586293,-0.004726739790136863,-0.0037950202730068316
11-06-2019,-0.012878176833969709,-0.01236842282469005,-0.014232857099123463,-0.014034597825162937,-0.01120697907172667
12-06-2019,-0.003974696225186769,-0.004216977706166455,-0.0041964810670062,-0.0036641807755288507,-0.0023963958797919953
13-06-2019,0.0024634626782967144,0.00139269186406209,0.00036610532714267865,-0.000407553268425127,-0.0006603594953823675
14-06-2019,-0.0019889997402461816,-0.0012867998338076943,-0.0007320766702253534,-0.0005578450088023625,-0.00039312710324961546
17-06-2019,0.002249893332611344,0.002256288430948714,0.0022481128435688116,0.0022820674652010787,0.001993372736384053
18-06-2019,0.0007088166957404936,0.0006126327499029746,0.0003795774934863633,0.00016871435082664588,-4.621797925631975e-06
19-06-2019,-0.006190747696313259,-0.0049027210115801185,-0.003743368020893252,-0.002833453590038648,-0.0014501891621797984
20-06-2019,-0.0031101009176717964,-0.0024456548682329263,-0.0020158733465707496,-0.0013341711548960666,-0.0005107459847488758
21-06-2019,0.0007555461471710411,-0.0006464608386427006,-0.0019721070802240525,-0.0029344339021139245,-0.002713215695190323
24-06-2019,0.0014028845546929358,0.0006734478146540958,8.12043903689683e-05,-0.000317232496217008,-0.0003977714814896689
25-06-2019,0.0008091636362421525,0.0004879088761740611,0.000494007003221831,0.0006248088913503202,0.0004596674641953938
